id,currentConfiguration,energy,energyDelta,iteration,latency,performance,powerConsumption,quality,runningTime,systemEnergy,time,windowSize
385,-1,5777131.98,100790.48,49.5,0.031322627,31.92580232,3217816.941,2.374525609,1.805001924,735817086,1571860842,20
386,-1,2660146.99,52561.23,49.5,0.015855303,63.07038168,3315056.838,1.624817562,0.832063489,742964614.4,1571860844,20
387,-1,1948551.57,41177.51,49.5,0.01141947,87.56973597,3605903.679,1.076692283,0.602604268,747579491.4,1571860846,20
388,-1,6241464.43,123855.76,49.5,0.038672628,25.85808209,3202672.41,2.374525609,1.943680973,755699417.3,1571860848,20
389,-1,33208570.09,449480.63,49.5,0.138949757,7.196845999,3234842.874,1.624817562,10.27222511,795193026.7,1571860861,20
390,-1,2498166.49,44668.78,49.5,0.013406334,74.59160765,3331916.112,1.076692283,0.756787577,809554960.7,1571860865,20
391,-1,1557317.88,33552.8,49.5,0.00919636,108.7386736,3648486.966,0.820682861,0.459782338,813113256.9,1571860866,20
392,-1,5221264.96,107447.62,49.5,0.033264148,30.06239609,3230132.912,1.624817562,1.624575868,820031437.9,1571860868,20
393,-1,3188436.51,61735.43,49.5,0.01894803,52.7759337,3258144.961,1.076692283,0.979131143,828839822,1571860871,20
394,-1,1920761.88,42799.43,49.5,0.011703808,85.44227432,3656880.639,0.820682861,0.588307915,833923846,1571860873,20
395,-1,1495240.61,50089.92,49.5,0.008802898,113.5989543,5690162.535,0.624663713,0.457167141,837448760.1,1571860874,20
396,-1,4535562.36,97125.88,49.5,0.029547892,33.84336226,3287066.342,1.076692283,1.410473969,843611203.7,1571860876,20
397,-1,3039624.43,61097.63,49.5,0.018676007,53.54463676,3271450.406,0.820682861,0.927961409,851894926.4,1571860878,20
398,-1,1985200.45,43457.26,49.5,0.012071154,82.84212017,3600091.555,0.624663713,0.594036369,857017828,1571860880,20
399,-1,1618635.53,46979.96,49.5,0.009259155,108.0012185,5073892.923,0.369695553,0.490637419,860769739.3,1571860881,20
400,-1,16902728.79,283257.63,49.5,0.088284402,11.32702922,3208467.452,4.603068905,5.275305629,879185881.3,1571860887,20
401,-1,7796909,143169.67,49.5,0.044793999,22.32441885,3196179.68,4.749051218,2.440700359,898808391.2,1571860893,20
402,-1,3724660.72,77270.02,49.5,0.024155536,41.3983781,3198853.504,3.249635124,1.169632397,909285307.8,1571860896,20
403,-1,2388760.65,48314.52,49.5,0.014478023,69.0702036,3337093.733,2.1533848,0.737060354,916075648,1571860898,20
404,-1,6631877.44,127060.4,49.5,0.039800978,25.12501093,3192393.939,4.749051218,2.072653046,925134065.7,1571860901,20
405,-1,4202225.49,77977.45,49.5,0.024160895,41.38919463,3227423.855,3.249635124,1.307232795,935555930.9,1571860904,20
406,-1,2538916.37,48434.31,49.5,0.014631019,68.34794109,3310385.367,2.1533848,0.779733801,941804889.4,1571860906,20
407,-1,1742924.39,33783.96,49.5,0.010348732,96.63019145,3264550.523,1.641366072,0.533644776,945864189.8,1571860907,20
408,-1,5402486.77,102749.55,49.5,0.032124915,31.12848691,3198438.023,3.249635124,1.689563456,953065321.2,1571860910,20
409,-1,3632460.78,68014.83,49.5,0.020759506,48.17070258,3276322.147,2.1533848,1.115312204,961706853.7,1571860912,20
410,-1,2101488.32,43561.64,49.5,0.012468503,80.2020931,3493734.707,1.641366072,0.650144801,967055382.7,1571860914,20
411,-1,1550973.07,32246.39,49.5,0.009215839,108.5088411,3499018.409,1.249327426,0.471265364,970736705.8,1571860915,20
412,-1,5291780.43,104557.74,49.5,0.03225141,31.00639584,3241958.675,2.1533848,1.640478604,977724727.6,1571860917,20
413,-1,3185332.19,61053.15,49.5,0.018746119,53.3443762,3256842.202,1.641366072,0.978476317,986132308.6,1571860920,20
414,-1,1719369.69,32739.72,49.5,0.009973977,100.2609129,3282514.214,1.249327426,0.533310313,991002896.2,1571860921,20
415,-1,1512123.93,30739.83,49.5,0.008785031,113.8299931,3499114.636,0.739391164,0.45755899,994169222.3,1571860922,20
416,-1,13124692.55,268244.82,49.5,0.085313218,11.72151312,3144235.177,6.90460289,4.168062479,1008809996,1571860927,20
417,-1,9460466.02,187607.85,49.5,0.058879483,16.98384485,3186302.618,7.123576126,2.976035697,1032323503,1571860934,20
418,-1,5891119.12,113910.74,49.5,0.035430763,28.22406073,3215023.643,4.874452686,1.839065585,1047748620,1571860939,20
419,-1,3191018.27,60421.87,49.5,0.018204825,54.93049256,3319003.08,3.230076733,0.981778867,1056742686,1571860942,20
420,-1,7594658.23,147303.55,49.5,0.046336315,21.58134515,3179008.754,7.123576126,2.391770964,1067181333,1571860945,20
421,-1,5975993.15,112047.23,49.5,0.035076678,28.50897128,3194351.262,4.874452686,1.865961313,1080454742,1571860949,20
422,-1,2656954.08,49588.66,49.5,0.015394771,64.95712041,3221136.559,3.230076733,0.832387984,1088668019,1571860952,20
423,-1,1759929.08,34065.21,49.5,0.010357754,96.54602511,3288860.62,2.462049108,0.534315047,1092830566,1571860953,20
424,-1,6075580.48,113937.69,49.5,0.035523036,28.1507474,3207431.131,4.874452686,1.898621202,1100683305,1571860956,20
425,-1,3898908.94,78847.52,49.5,0.024350173,41.06746924,3238068.102,3.230076733,1.204582565,1110137294,1571860959,20
426,-1,2053777.01,40626.07,49.5,0.012075706,82.81089644,3364281.276,2.462049108,0.630217025,1116747933,1571860961,20
427,-1,1556220.84,30731.67,49.5,0.009416099,106.201097,3263737.066,1.873991139,0.476892962,1120344381,1571860962,20
428,-1,5670557.47,104544.84,49.5,0.0325014,30.76790584,3216625.793,3.230076733,1.762013927,1127664736,1571860964,20
429,-1,3656124.69,66062.22,49.5,0.020234871,49.41963823,3264771.013,2.462049108,1.129895356,1136389604,1571860967,20
430,-1,1840707.13,38886.5,49.5,0.01117517,89.48409778,3479723.368,1.873991139,0.553234811,1141257929,1571860968,20
431,-1,1681234.69,38741.84,49.5,0.009577894,104.4070834,4044922.521,1.109086599,0.516064355,1144874756,1571860969,20
432,-1,25704172.27,420474.64,49.5,0.13289856,7.524536031,3163876.579,9.206136875,8.093654296,1172133292,1571860978,20
433,-1,11662038.47,239973.54,49.5,0.075877895,13.17906876,3162627.783,9.498101501,3.687616746,1200527372,1571860987,20
434,-1,5983162.75,123536.46,49.5,0.037541988,26.636842,3290621.166,6.499270248,1.839813995,1219249935,1571860993,20
435,-1,4013182.89,78334.31,49.5,0.022872279,43.72104824,3424858.146,4.306769133,1.162455246,1229893725,1571860996,20
436,-1,14716317.84,277186.07,49.5,0.082790282,12.07871236,3348050.811,9.498101501,4.386868913,1248648803,1571861002,20
437,-1,5543267.34,104156.35,49.5,0.032447448,30.81906493,3210001.314,6.499270248,1.712411809,1267476911,1571861007,20
438,-1,4025867.89,77878.16,49.5,0.024238608,41.2564948,3212979.903,4.306769133,1.256765323,1276576409,1571861010,20
439,-1,2647604.73,50562.48,49.5,0.015394993,64.95618485,3284345.798,3.282731442,0.816416523,1283147774,1571861012,20
440,-1,6314428.03,123142.07,49.5,0.037933328,26.36204227,3246276.454,6.499270248,1.957915993,1291909546,1571861015,20
441,-1,4455208.43,85269.18,49.5,0.025082145,39.86899886,3399596.84,4.306769133,1.303651569,1302522490,1571861018,20
442,-1,2869564.34,53813.36,49.5,0.015952411,62.68645028,3373368.516,3.282731442,0.85055402,1309738039,1571861020,20
443,-1,2797190.55,93977.33,49.5,0.026565289,37.64310568,3537598.565,2.498654852,0.836803346,1315301170,1571861022,20
444,-1,5902566.85,115376.51,49.5,0.035608869,28.08289169,3240106.034,4.306769133,1.830310647,1327483514,1571861026,20
445,-1,3463951.05,68922.95,49.5,0.02007673,49.8089075,3432976.841,3.282731442,1.020408456,1336750740,1571861028,20
446,-1,1986587.27,43152.21,49.5,0.012131696,82.42870748,3556980.895,2.498654852,0.610872586,1342354517,1571861030,20
447,-1,1735388.21,38294.01,49.5,0.010720291,93.28104873,3572105.413,1.47878221,0.508129499,1346479562,1571861031,20
448,-1,16524945.27,347762.41,49.5,0.102711294,9.736027695,3385824.455,3.633917518,4.874411628,1366255805,1571861037,20
449,-1,8998440.84,173666.27,49.5,0.051150563,19.55012704,3395197.64,2.301534219,2.654886637,1393774111,1571861045,20
450,-1,5541395.43,103165.5,49.5,0.03007493,33.25028499,3430282.276,2.374525609,1.613097358,1407824417,1571861049,20
451,-1,3287953.51,66297.92,49.5,0.01822449,54.87122093,3637847.815,1.624817445,0.962743812,1416022099,1571861052,20
452,-1,12463934.89,242123.64,49.5,0.071413572,14.00294054,3390442.934,2.301534219,3.676597128,1431649372,1571861056,20
453,-1,6411484.91,122149.63,49.5,0.036065924,27.72700334,3386843.199,2.374525609,1.890695717,1450037438,1571861062,20
454,-1,4797990.61,91644.77,49.5,0.026677938,37.48415708,3435226.954,1.624817445,1.395629039,1460823821,1571861065,20
455,-1,3804354.16,83088.53,49.5,0.019599652,51.0213133,4239285.92,1.076692283,1.110801394,1482336609,1571861071,20
456,-1,11954345.79,237867.63,49.5,0.069740763,14.33881651,3410740.301,2.374525609,3.50614289,1497381238,1571861076,20
457,-1,6518504.65,129730.28,49.5,0.037828832,26.43486346,3429402.238,1.624817445,1.91026895,1515931250,1571861081,20
458,-1,3394507.06,66889.5,49.5,0.019344425,51.69447991,3457817.914,1.076692283,0.986305737,1526175376,1571861084,20
459,-1,2293891.22,44811.24,49.5,0.012857981,77.77270951,3485091.551,0.820682919,0.675778241,1532003263,1571861086,20
460,-1,14833767.88,300989.04,49.5,0.087989876,11.36494381,3420723.528,1.624817445,4.331976855,1549115383,1571861091,20
461,-1,6265525.99,118674.37,49.5,0.034525201,28.96434957,3437325.938,1.076692283,1.822051313,1571047977,1571861097,20
462,-1,3492828.66,64031.04,49.5,0.018626606,53.68664453,3437611.683,0.820682919,1.021712065,1580470301,1571861100,20
463,-1,2189590.07,44379.64,49.5,0.012157638,82.25281868,3650350.482,0.624663713,0.630121839,1585818604,1571861101,20
464,-1,23904184.5,432239.44,49.5,0.131779344,7.588442688,3280024.218,7.267835035,7.209504974,1612062622,1571861109,20
465,-1,11982204.83,218650.3,49.5,0.069031532,14.48613371,3167397.481,4.603068438,3.785190856,1643846629,1571861119,20
466,-1,6778721.49,130976.17,49.5,0.040945933,24.42245005,3198758.969,4.749051218,2.119309759,1660721978,1571861124,20
467,-1,3578934.45,68531.48,49.5,0.020898185,47.85104595,3279302.998,3.249635124,1.093457766,1670786312,1571861128,20
468,-1,14045222.02,284860.36,49.5,0.089128518,11.21975347,3196063.012,4.603068438,4.395378118,1688208859,1571861133,20
469,-1,7905981.46,147047.19,49.5,0.045877092,21.79737117,3205242.18,4.749051218,2.468606262,1710798908,1571861140,20
470,-1,5212083.9,100028.92,49.5,0.031073475,32.18178861,3219109.558,3.249635124,1.627298098,1723082777,1571861144,20
471,-1,2859358.17,57143.9,49.5,0.016480346,60.67833871,3467396.919,2.153384566,0.877441194,1730908985,1571861146,20
472,-1,11032785.43,208227.02,49.5,0.064705479,15.45464176,3218073.999,4.749051218,3.420369723,1744584164,1571861150,20
473,-1,6725445.99,126473.35,49.5,0.039096386,25.57781144,3234911.498,3.249635124,2.074699669,1761260377,1571861156,20
474,-1,3808208.81,72951.31,49.5,0.022414007,44.61495848,3254719.667,2.153384566,1.174794812,1771162687,1571861159,20
475,-1,2415566.02,47998.65,49.5,0.01400728,71.39144852,3426693.151,1.641365838,0.724420555,1777224429,1571861161,20
476,-1,11102547.31,222106.05,49.5,0.06867573,14.56118481,3234127.242,3.249635124,3.429237084,1790682726,1571861165,20
477,-1,5649522.19,108760.04,49.5,0.032313032,30.94726596,3365825.884,2.153384566,1.744692528,1807890929,1571861170,20
478,-1,3297535.08,62991.57,49.5,0.019213364,52.04710604,3278528.924,1.641365838,1.009926159,1816154335,1571861173,20
479,-1,2220990.49,46121.6,49.5,0.013288751,75.25161894,3470725.068,1.249327426,0.676369276,1821589550,1571861174,20
480,-1,27403991.29,551478.07,49.5,0.173543568,5.762241802,3177749.988,10.90175232,8.620190451,1851317620,1571861184,20
481,-1,14799230.7,288102.07,49.5,0.091202488,10.96461316,3158927.75,6.90460289,4.685041656,1894343696,1571861197,20
482,-1,7870084,156494.27,49.5,0.049392805,20.2458637,3168361.661,7.123577061,2.483512325,1916582734,1571861204,20
483,-1,5338607.99,104510.27,49.5,0.032672048,30.60720319,3198767.069,4.874452219,1.662113471,1930055687,1571861208,20
484,-1,14636144.57,287655.64,49.5,0.090216854,11.08440341,3188491.157,6.90460289,4.586189435,1950077675,1571861215,20
485,-1,8705242.97,169651.15,49.5,0.05315408,18.8132313,3191686.325,7.123577061,2.730052354,1973567310,1571861222,20
486,-1,6037222.74,114020.18,49.5,0.03549268,28.1748236,3212498.458,4.874452219,1.88574024,1988032637,1571861227,20
487,-1,3614128.4,70468.21,49.5,0.021438925,46.6441292,3286928.292,3.2300772,1.117549992,1997251801,1571861229,20
488,-1,11042710.44,215436.53,49.5,0.06717948,14.88549786,3206880.007,7.123577061,3.442564042,2011824573,1571861234,20
489,-1,6172544.9,118236.08,49.5,0.036836843,27.14673423,3209723.44,4.874452219,1.930692525,2029219699,1571861239,20
490,-1,3978792.95,78191.16,49.5,0.02335145,42.82389322,3348449.887,3.2300772,1.2153316,2038990654,1571861242,20
491,-1,2979548.44,59250.52,49.5,0.017969594,55.64956002,3297265.369,2.462049108,0.90318444,2045804560,1571861245,20
492,-1,9883605.21,170241.58,49.5,0.05290041,18.90344528,3218152.392,4.874452219,3.070696714,2058743647,1571861249,20
493,-1,5770002.03,110688.09,49.5,0.033969293,29.43835218,3258474.975,3.2300772,1.770132582,2071917877,1571861253,20
494,-1,4536563.16,76385.24,49.5,0.023145959,43.20408516,3300154.414,2.462049108,1.384446366,2081973325,1571861256,20
495,-1,2406797.69,47529.24,49.5,0.014617662,68.41039084,3251493.885,1.873991139,0.742842586,2087621676,1571861257,20
496,-1,32868686.99,656173.27,49.5,0.208123453,4.804840527,3152807.921,14.53567007,10.41334377,2122971229,1571861269,20
497,-1,18268466.02,350000.32,49.5,0.111014457,9.00783582,3152745.419,9.206136875,5.802495208,2174605571,1571861285,20
498,-1,10400292.83,206099.48,49.5,0.065202899,15.3367414,3160894.427,9.498103371,3.294681323,2202107617,1571861294,20
499,-1,6311618.24,121930.65,49.5,0.037940464,26.35708407,3213736.393,6.499269314,1.960431931,2218936293,1571861299,20
500,-1,19005044.1,367752.88,49.5,0.116069403,8.615534988,3168387.805,9.206136875,5.990978827,2244042360,1571861307,20
501,-1,11137055.94,202531.77,49.5,0.064037347,15.61588744,3162713.323,9.498103371,3.528966599,2273384188,1571861316,20
502,-1,6377920.45,115342.74,49.5,0.036277747,27.5651075,3179435.027,6.499269314,2.009886937,2289245759,1571861321,20
503,-1,3964447.39,78859.43,49.5,0.024404955,40.9752857,3231287.675,4.306769133,1.233369229,2298611239,1571861324,20
504,-1,11776972.28,241316.52,49.5,0.075495052,13.24590114,3196454.768,9.498103371,3.683326685,2314570736,1571861329,20
505,-1,6908211.14,131729.06,49.5,0.041220348,24.25986318,3195728.973,6.499269314,2.159276805,2334021356,1571861335,20
506,-1,4789545.6,95435.72,49.5,0.029524412,33.87027639,3232434.214,4.306769133,1.487240467,2345456854,1571861339,20
507,-1,3506813.9,61705.09,49.5,0.018942819,52.7904542,3257439.728,3.282732377,1.074987156,2353894674,1571861341,20
508,-1,10599586.3,202608.8,49.5,0.063008847,15.8707871,3215561.13,6.499269314,3.2954178,2367302307,1571861346,20
509,-1,6067580.82,116735.48,49.5,0.036013565,27.76731485,3241430.827,4.306769133,1.873773544,2383431877,1571861351,20
510,-1,3135001.4,59881.69,49.5,0.01789227,55.89005727,3346791.084,3.282732377,0.939366748,2392375313,1571861353,20
511,-1,2341648.44,47566.56,49.5,0.013722625,72.87235614,3466287.3,2.498654852,0.706718993,2398215643,1571861355,20
512,-1,3337450.23,83747.75,49.5,0.025698609,38.91261143,3258843.654,1.624817445,1.019685588,2403894380,1571861357,20
513,-1,1411545.93,29118.42,49.5,0.008504498,117.5848356,3423884.629,1.076692283,0.441415508,2412612738,1571861359,20
514,-1,1218192.52,25728.2,49.5,0.00704313,141.9823209,3652949.548,0.820682919,0.368850942,2415298036,1571861360,20
515,-1,1050048.56,22755.01,49.5,0.005806351,172.2252152,3918986.493,0.624663713,0.308936834,2417560226,1571861361,20
516,-1,2074773.73,40881.56,49.5,0.012444389,80.35750174,3285140.029,1.076692283,0.632178142,2420669976,1571861362,20
517,-1,1454919.97,27121.84,49.5,0.007923567,126.2057812,3422933.004,0.820682919,0.425334353,2424218108,1571861363,20
518,-1,1062646.99,23571.67,49.5,0.006141145,162.8360774,3838318.281,0.624663713,0.316317205,2426725302,1571861364,20
519,-1,809713.84,19335.56,49.5,0.004744458,210.7722227,4075398.958,0.369695553,0.238308637,2428631835,1571861364,20
520,-1,1710463.1,34861.26,49.5,0.01040446,96.11262465,3350607.197,0.820682919,0.527768853,2431279537,1571861365,20
521,-1,1573044.4,28897.29,49.5,0.007751296,129.0106914,3728059.361,0.624663713,0.46891314,2435037415,1571861366,20
522,-1,847060.29,24882.47,49.5,0.004785335,208.9717829,5199734.118,0.369695553,0.250789127,2436996372,1571861367,20
523,-1,621984.31,22683.54,49.5,0.003609762,277.0265593,6283943.04,0.261333318,0.182393551,2438455460,1571861367,20
524,-1,1398628.55,46528.54,49.5,0.008047755,124.2582595,5781555.398,0.624663713,0.427936935,2440550036,1571861368,20
525,-1,1018430.38,29300.72,49.5,0.005795751,172.540205,5055552.237,0.369695553,0.30531796,2442893490,1571861369,20
526,-1,826127,26128.84,49.5,0.004614701,216.6987506,5662086.984,0.261333318,0.240723248,2444695921,1571861369,20
527,-1,582329.72,22935.92,49.5,0.003526518,283.5658012,6503842.532,0,0.177076621,3550771.62,1571861442,20
528,-1,14057292.14,202815.4,49.5,0.062368667,16.03369201,3251879.659,3.249635124,4.330317225,18282399.66,1571861446,20
529,-1,2237888.84,43224.25,49.5,0.013009839,76.86490168,3322427.726,2.153384566,0.670096064,26880476.14,1571861449,20
530,-1,1463111.41,27973.7,49.5,0.008387711,119.2220374,3335081.507,1.641365838,0.44239116,30570206.05,1571861450,20
531,-1,1137336.59,22084.58,49.5,0.006334345,157.8695108,3486481.84,1.249327426,0.327434793,33172335.59,1571861451,20
532,-1,2463790.1,45739.23,49.5,0.013791876,72.50645319,3316389.339,2.153384566,0.744365377,36763220.46,1571861452,20
533,-1,1250592.77,24307.69,49.5,0.007223701,138.4331846,3364990.937,1.641365838,0.377104199,40196084.41,1571861453,20
534,-1,1113561.5,21963.19,49.5,0.006593001,151.6759996,3331288.797,1.249327426,0.335506608,42591266.13,1571861454,20
535,-1,967754.47,21639.65,49.5,0.005839558,171.2458478,3705700.21,0.739391164,0.294185014,44797450.83,1571861454,20
536,-1,2250265.41,38671.82,49.5,0.011387768,87.81352222,3395908.725,1.641365838,0.681388783,48114983.41,1571861455,20
537,-1,1367482.7,27173.26,49.5,0.008058653,124.0902189,3371935.783,1.249327426,0.410109103,51306884.58,1571861456,20
538,-1,1016705.52,23036.79,49.5,0.006062925,164.9368948,3799616.608,0.739391164,0.309852729,53768618.45,1571861457,20
539,-1,831536.22,19356.51,49.5,0.004841204,206.5601995,3998284.567,0.522666636,0.242758994,55690290.86,1571861458,20
540,-1,1682560.2,33702.58,49.5,0.010032728,99.67379043,3359263.896,1.249327426,0.513536563,58309880.83,1571861458,20
541,-1,1206370.38,29594.59,49.5,0.007130561,140.2414225,4150387.399,0.739391164,0.363189163,61245756.15,1571861459,20
542,-1,982119.05,22441.11,49.5,0.005639546,177.3192407,3979240.586,0.522666636,0.289709098,63489582.41,1571861460,20
543,-1,813973.16,19285.57,49.5,0.004672222,214.0309195,4127708.279,0,0.234095867,65304774.14,1571861461,20
544,-1,5055191.67,93552.44,49.5,0.028163984,35.50634052,3321704.791,4.874452219,1.523551469,71221840.87,1571861462,20
545,-1,2855456.92,53767.13,49.5,0.016252224,61.53003876,3308293.593,3.2300772,0.864987645,78516033.62,1571861465,20
546,-1,1690480.23,32741.72,49.5,0.009828167,101.7483732,3331416.746,2.462049108,0.506806426,82855380.27,1571861466,20
547,-1,1237575.91,24044.52,49.5,0.00709975,140.8500291,3386671.342,1.873991139,0.368064675,85784065.46,1571861467,20
548,-1,2994331.75,58614.2,49.5,0.017751899,56.33200218,3301855.242,3.2300772,0.905542619,90034840.99,1571861468,20
549,-1,1862886.94,35202.7,49.5,0.010480807,95.41250177,3358777.676,2.462049108,0.554228358,94873491.54,1571861469,20
550,-1,1304468.11,25234.77,49.5,0.007598581,131.6035137,3320984.399,1.873991139,0.392794588,98057440.48,1571861470,20
551,-1,960030.82,19251.58,49.5,0.00550885,181.5261023,3494664.281,1.109086599,0.276139393,100321644.8,1571861471,20
552,-1,2181322.23,42768.85,49.5,0.012900629,77.51559995,3315253.067,2.462049108,0.657344623,103537888.3,1571861472,20
553,-1,1483134.18,27453.92,49.5,0.008200791,121.9394586,3347716.14,1.873991139,0.446599121,107230482.6,1571861473,20
554,-1,907944.63,23393.29,49.5,0.005232825,191.1013547,4470489.411,1.109086599,0.270613089,109559865.4,1571861474,20
555,-1,684280.92,22214.48,49.5,0.003938212,253.9223129,5640752.142,0.783999953,0.197652075,111154012.1,1571861474,20
556,-1,1642669.68,40258.77,49.5,0.009475088,105.5399156,4248907.186,1.873991139,0.497966619,113545549.1,1571861475,20
557,-1,1088332.17,27312.12,49.5,0.00638133,156.7071321,4280003.996,1.109086599,0.326021109,116196179.4,1571861476,20
558,-1,878455.4,23831.05,49.5,0.00498409,200.6384183,4781424.178,0.783999953,0.256672511,118207432,1571861476,20
559,-1,630430.98,22691.6,49.5,0.003735709,267.6867896,6074241.555,0,0.187484944,119725667.7,1571861477,20
560,-1,17516833.64,361338.33,49.5,0.112079995,8.922198853,3223932.434,6.499269314,5.436179595,137963532.4,1571861483,20
561,-1,4708270.43,75486.79,49.5,0.023217535,43.07089444,3251283.564,4.306769133,1.470144968,161411247.6,1571861490,20
562,-1,1542478.87,28520.87,49.5,0.009016867,110.90327,3163057.745,3.282732377,0.479795783,165942039.2,1571861491,20
563,-1,1067894.26,21768.29,49.5,0.006263502,159.655103,3475418.582,2.498654852,0.324819455,168499985.2,1571861492,20
564,-1,3003935.29,61021.72,49.5,0.018561895,53.87381007,3287472.553,4.306769133,0.923556507,172618285.5,1571861493,20
565,-1,2275573.39,41846.98,49.5,0.012581666,79.48073319,3326028.652,3.282732377,0.686571245,178254603.4,1571861495,20
566,-1,1507845.23,27899.7,49.5,0.008399987,119.0478002,3321397.91,2.498654852,0.455259352,181793284.4,1571861496,20
567,-1,991723.52,19588.48,49.5,0.005883667,169.9620186,3329297.603,1.47878221,0.29525059,184187017.7,1571861497,20
568,-1,2397028.64,47343.1,49.5,0.014265685,70.09828089,3318669.922,3.282732377,0.726520145,187689192.8,1571861498,20
569,-1,1631586.73,30653.99,49.5,0.009201987,108.6721838,3331236.036,2.498654852,0.490899646,191751163.2,1571861499,20
570,-1,1169676.33,23395.59,49.5,0.006826334,146.4915136,3427255.391,1.47878221,0.349371076,194487152.7,1571861500,20
571,-1,875762.55,19264.67,49.5,0.005239315,190.8646443,3676944.387,1.045333271,0.262976611,196601242.4,1571861500,20
572,-1,1969498.81,38139.6,49.5,0.011494713,86.99651873,3318012.426,2.498654852,0.586803167,199530521.1,1571861501,20
573,-1,1335952.87,24989.63,49.5,0.007423935,134.6994564,3366089.576,1.47878221,0.395541675,202819293.2,1571861502,20
574,-1,1032629.57,21655.31,49.5,0.005995667,166.7871153,3611826.686,1.045333271,0.303564055,205106280.8,1571861503,20
575,-1,982416.21,21694.8,49.5,0.005705488,175.2698538,3802444.424,0,0.287683814,207190535.9,1571861504,20
576,-1,16210793.77,217987.22,49.5,0.067194405,14.88219154,3244127.562,2.374525609,4.992063935,19121023.46,1571861568,20
577,-1,2406752.14,45795.21,49.5,0.014037416,71.23818239,3262367.523,1.624817445,0.737717209,28223536.3,1571861571,20
578,-1,1246108.08,25335.78,49.5,0.007314513,136.7145068,3463768.666,1.076692166,0.378404827,31773435.32,1571861572,20
579,-1,945049.16,24588.34,49.5,0.005455673,183.2954518,4506930.89,0.820682802,0.275034041,33956650.16,1571861573,20
580,-1,2876869.47,52296.48,49.5,0.015869808,63.01273384,3295344.175,1.624817445,0.882814054,37834578.54,1571861574,20
581,-1,1915501.45,36770.3,49.5,0.010794537,92.63945214,3406380.447,1.076692166,0.576587501,42177389.85,1571861575,20
582,-1,1137134.16,27907.4,49.5,0.006796525,147.1340236,4106128.051,0.820682802,0.34739923,45091503.92,1571861576,20
583,-1,858331.14,21503.83,49.5,0.004848666,206.2422861,4434999.06,0.624663713,0.251487656,47175547.48,1571861577,20
584,-1,2526055.92,51847.7,49.5,0.015234048,65.64243305,3403409.176,1.076692166,0.772391427,50573822.02,1571861578,20
585,-1,1250138.6,27314.55,49.5,0.00713908,140.0740796,3826060.451,0.820682802,0.370640023,54366789.4,1571861579,20
586,-1,1198027.87,27171.96,49.5,0.006766894,147.7782894,4015425.77,0.624663713,0.35150774,56819381.13,1571861580,20
587,-1,975712.02,21922.46,49.5,0.0054829,182.3852293,3998332.895,0.369695553,0.287626607,58997304.91,1571861580,20
588,-1,2162088.15,45871.88,49.5,0.012559657,79.62000812,3652319.458,0.820682802,0.661007979,62158609.09,1571861581,20
589,-1,1495572.71,40667.68,49.5,0.008592179,116.3849148,4733104.471,0.624663713,0.464027014,65736970.76,1571861582,20
590,-1,945579.04,29834.27,49.5,0.005431573,184.1087155,5492749.127,0.369695553,0.278191311,68061280.59,1571861583,20
591,-1,690953.87,19479.68,49.5,0.003848052,259.8717464,5062218.461,0.261333318,0.198058214,69715112.56,1571861583,20
592,-1,5750500.75,121717.71,49.5,0.037547467,26.6329552,3241702.318,4.749050751,1.780410738,9156707.95,1571861626,20
593,-1,3267257.63,63867.71,49.5,0.019425385,51.47903118,3287847.834,3.249635124,0.995382988,19016584.6,1571861629,20
594,-1,1945855.68,36759.94,49.5,0.011108878,90.0180946,3309059.756,2.153384566,0.587679095,24219440.82,1571861631,20
595,-1,1105601.27,23234.57,49.5,0.006322889,158.1555438,3674676.053,1.641365838,0.325066159,27138072.07,1571861632,20
596,-1,4217641.58,80963.3,49.5,0.025012841,39.97946459,3236869.385,3.249635124,1.300564158,32503010.58,1571861633,20
597,-1,2681480.84,45321.73,49.5,0.013843453,72.23631308,3273874.678,2.153384566,0.8244765,39188316.11,1571861635,20
598,-1,1157310.01,23967.38,49.5,0.006856806,145.8404918,3495414.487,1.641365838,0.345110638,42297233.1,1571861636,20
599,-1,952405.93,25009.86,49.5,0.005567839,179.6028897,4491843.127,1.249327426,0.275095568,44454683.01,1571861637,20
600,-1,2783873.42,62317.16,49.5,0.017966568,55.65893129,3468506.527,2.153384566,0.845123985,48259781.28,1571861638,20
601,-1,1337232.97,26864.6,49.5,0.008005891,124.9080233,3355604.082,1.641365838,0.424050481,52870667.37,1571861640,20
602,-1,1352877.67,26365.68,49.5,0.007869332,127.0755918,3350434.388,1.249327426,0.418899105,55603895.42,1571861640,20
603,-1,817087.13,22993.67,49.5,0.004797428,208.4450401,4792916.466,0.739391164,0.241768441,57754922.5,1571861641,20
604,-1,2384994.88,49239.46,49.5,0.013555145,73.77272471,3632529.128,1.641365838,0.719252522,61049869.88,1571861642,20
605,-1,1366621.07,30389.54,49.5,0.007872808,127.0194831,3860063.662,1.249327426,0.41014739,64935154.72,1571861643,20
606,-1,845397.68,20723.02,49.5,0.004640324,215.502188,4465856.152,0.739391164,0.243088069,67094006.76,1571861644,20
607,-1,883605.69,21008.97,49.5,0.005094426,196.2929804,4123913.337,0.522666636,0.259222598,68800731.6,1571861644,20
608,-1,26237248.9,1926967.67,49.5,0.593469715,1.685005948,3246951.986,7.123575191,8.094540651,95979053.65,1571861653,20
